Case No.,Action Plan,Country,Commitment Title,Full Text,Lead Institution,Supporting Institutions,Anti-corruption,Conflicts of Interest ,Asset disclosure,Audits & Controls,Whistleblower Protections,Budget Transparency,Citizen Budgets,Participatory Budgeting,E-petitions,Social Audits,Public Participation,Public Procurement,Access to Information,Records Management,Open Data,Elections & Political Finance,Law Enforcement & Justice,"
Public Service Delivery",E-government,Capacity Building,Legislation & Regulation,Private sector,Legislature,Sub-national governance,Judiciary,Media & Telecommunications,Education,Health & Nutrition,Citizenship & Immigration,Welfare & Social Security,Water & Sanitation,Infrastructure,Public Safety,Defense,Natural Resources,Aid,Nonprofits,Labor,Science & Technology,Gender & Sexuality,Human Rights,OGP,Sum,Compound,Cluster,PoC Specified?,Specificity,_Specificity,GC-PubInt,GC-PubRes,GC-PubSvc,GC-CorpAcc,GC-SafComm,Value - Info,Value - Part,Value - Acc,Value - Tech,_Relevant,NewvPre-exist,_New v Pre-existing,Potential Impact,_Pot Impact Coded,Timebound?,Start,End,_Before July 2013,Action,Plan,Actual Completion,_Actual Completion,Projected Completion,_Proj Completion,On time,On Schedule,Starred,New x Starred,Starred x Specificity,Next Y/N,Next steps
,2,Guatemala,16.        Contar con un catálogo nacional de servicios electrónicos puestos en los portales web de los ministerios y sus respectivas unidades ejecutoras y consolidarlos en una sola fuente de información para una rápida y efectiva búsqueda por parte de los ciudadanos. ,"Cumplimiento con el Decreto del Congreso de la República 114-97 (Ley del Organismo Ejecutivo).
Cumplimiento con el Decreto 57-2008 (Ley de Libre Acceso a la Información Pública)
1.   El Catálogo Nacional de Servicios Electrónicos CANSE® se compone de todos los portales WEB
        institucionales que poseen servicios públicos que cumplen con las etapas que el Departamento de
        Asuntos Económicos y Sociales de Naciones Unidas (UNDESA) desarrolló a través de encuestas que
        
        se han hecho durante varios años y por medio de estas etapas califica a nivel internacional los
        portales institucionales de cada país miembro (192).  En la Encuesta Mundial se mide el índice
        general de desarrollo del Gobierno Electrónico y de estas etapas se desprenden los catálogo
        nacional Servicios Electrónicos CANSE®.
2.   A partir de estas definiciones, el CANSE® es el conjunto de servicios públicos que están publicados
        en los portales institucionales de los diferentes entes gubernamentales que cumplen con las
        categorías que UNDESA realizó y que fueron coleccionados en una base de datos.
3.   La información vertida en el CANSE® está en un proceso de normatividad para que se regule y a
        través de esta normativa se vuelva permanente y sea parte de la obligatoriedad institucional su
        actualización permanente por medio del personal informático y tecnológico de cada institución.
",Comisión Presidencial de Transparencia y Gobierno Electrónico,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Guatemala,17.        Agilizar procesos de valor en cada Ministerio mediante la incorporación de tecnología. ,"Disminución de la burocracia y agilizar los procesos de tramitología y operativos en las entidades de
Gobierno.
1.        Evaluación de procesos de cara al ciudadano de cada institución de gobierno.
2.        Elaboración de metodología de revisión y análisis de procesos.
3.        Transformación del proceso a instrumentos electrónicos
        
Inducción a usuarios finales y proyectos de promoción de transformación de los servicios y gestiones
del gobierno.
",Comisión Presidencial de Transparencia y Gobierno Electrónico,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Guatemala,18.        Identificar focos de corrupción en los procesos administrativos y operativos de los ministerios y generar apertura de datos de esos procesos como parte de la rendición de cuentas a la que se deben las instituciones. ,"Cumplimiento con el Decreto 57-2008 (Ley de Libre Acceso a la Información Pública)

Los servicios priorizados son parte de los 3 planes de Gobierno Electrónico de la Comisión Presidencial
de Transparencia y Gobierno Electrónico para el año 2014 y son parte del análisis minucioso de factores
específicos en los cuales el Estado:

Requiere sistematizar procesos que son susceptibles de corrupción en la intervención por parte de
servidores públicos que interactúan con la ciudadanía.
Requiere agilizar procesos que tradicionalmente son tardados por la burocracia que genera el
manejo de la información.
Requiere que cada Institución del Organismo Ejecutivo determine, según el Decreto del Congreso
de la República 114-97 (Ley del Organismo Ejecutivo) cuales son las funciones principales y en base
a esas funciones se verifique cuáles de las funciones aún no han sido sistematizadas y puestas a
disposición de la mayor cantidad de ciudadanos.
Requiere minimizar los costos directos e indirectos para cada ciudadano en la realización de los
trámites que realiza.
Requiere apertura de datos en la rendición de cuentas.
",Comisión Presidencial de Transparencia y Gobierno Electrónico,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Guatemala,"19.        Promover el talento tecnológico a través de talleres con el sector académico y privado, desarrollando aplicaciones con datos geoespaciales o técnicas de open data para beneficio de los ciudadanos y gobierno. ","Generar herramientas bajo estándares software abierto promoviendo la libre participación de jóvenes
para crear instrumentos de apoyo para el Gobierno
1.   Organización de eventos de promoción de software abierto.
2.   Organización de eventos para el desarrollo de herramientas tecnológicas en coordinación con otras
instituciones de gobierno.
Liberación de aplicativos partiendo de datos abiertos.
",Comisión Presidencial de Transparencia y Gobierno Electrónico,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Guatemala,"20.        Crear un portal único (UNIPORTAL) en donde se concentre por Ministerio cada servicio electrónico que presta a través de sus páginas institucionales y, con descripciones breves, sencillas y de fácil entendimiento. Este portal único no pretende sustituir las páginas institucionales, sino concentrar todos los servicios que presta el Gobierno. ","Cumplimiento con el Decreto 57-2008 (Ley de Libre Acceso a la Información Pública)
                                
1.  A partir del CANSE® se generó una herramienta desarrollada para un ambiente WEB, que será el
        compendio de servicios        en línea del Estado de Guatemala, denominado UNIPORTAL®.  Este
        UNIPORTAL es un sistema que permitirá hacer búsquedas de todos los servicios públicos en línea
        
        que han sido previamente registrados en el CANSE®. Dentro de las funcionalidades está el hecho
        de que se puede buscar información por:
        �        Tema directo                
        �        Institución                
        �        Categoría                
        �        Ministerios                
        �        Secretarías                
2.  El UNIPORTAL® también integrará información de otro género en una segunda fase que incluirá
        datos como:                
        �        Mapas por municipio
        �        Himno nacional                
        �        Libros pdf                
        �        Historia Nacional                
        �  Estadísticas de diferentes clases
3.        La segunda fase aún no tiene planificada su estructura en el año 2014, sino para el 2015. El
                UNIPORTAL® no generará costo a ninguna institución ni persona que lo use en su momento
                de implementación;                Se espera que el UNIPORTAL® pueda ser lanzado también a nivel
                nacional en las empresas de telefonía móvil como parte de los servicios sin coste para los
                usuarios, reduciendo de esta forma la brecha digital y acercando todos los servicios públicos
                del Estado al ciudadano común.
        4.  La información vertida en el UNIPORTAL está en un proceso de normatividad para que se
                regule y a través de esta normativa se vuelva permanente y sea parte de la obligatoriedad
                institucional su actualización permanente por medio del personal informático y tecnológico
                de cada institución.                
",Comisión Presidencial de Transparencia y Gobierno Electrónico,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Guatemala,21.        Impulsar la transparencia y rendición de cuentas en la administración  de Recursos Naturales para asegurar que los ingresos provenientes de las industrias extractivas sean utilizados para generar bienestar social.,"Transparencia y Rendición de Cuentas

1.   Informes y publicaciones sobre el monto de lo recaudado proveniente de las industrias
extractivas, y hacia qué proyectos va destinado.
","Comisión Nacional de Trabajo
Ministerio de Energía y Minas
Ministerio de Finanzas
Alcaldías Municipales",Comisión Presidencial de Transparencia y Gobierno Electrónico,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Guatemala,22.        Asegurar que los recursos destinados a la atención de daños provocados por desastres naturales se utilicen con estrictos criterios de transparencia y rendición de cuentas. ,"Trasparentar el manejo y ejecución de los recursos utilizados antes, durante y después de los desastres naturales        
1.        Publicación de gastos y recursos que se están realizando para la prevención de los desastres naturales.
2.        Publicar informe de que cantidad y a donde fueron destinados los recursos.    
3.        Publicación estadística de emergencias reportadas, semestralmente.",Coordinadora Nacional para la Reducción de Desastres- CONRED,Ministerio de Finanzas Públicas,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Guatemala,A1.        Mejorar los Niveles de Transparencia y Acceso a la Información ,"Comprometer a los sujetos obligados a cumplir con las leyes de transparencia y Acceso de información
1. Realizar un pacto de transparencia entre las entidades del Estado y sujetos obligados para
que se comprometan a mejorar los niveles de transparencia y el acceso a la información.
2. Fortalecimiento de la autoridad reguladora PDH y trabajo conjunto con Copret",Comisión Presidencial de Transparencia y Gobierno Electrónico,Entidades del Organismo Ejecutivo,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Guatemala,A2.        Promover la participación y la vigilancia ciudadana informada y alertar ,"Informar a todas y todos los ciudadanos en los idiomas existentes sobre el gobierno abierto           
1.        Promover la Participación, capacitación de los pueblos indígenas.
2.        Promover la participación, capacitación a más ciudadanos
3.        Promover por medio de los medios de comunicación masiva acerca del gobierno abierto y fomentar la cultura de transparencia, acceso a la información y combate contra la corrupción.",Comisión Presidencial de Transparencia y Gobierno Electrónico,Entidades del Organismo Ejecutivo,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Guatemala,A3.        Aumentar la Integridad Pública ,"Rendir cuentas de manera mensual a la ciudadana a través de informes o sus portales de información, especialmente en la gestión del presupuesto, compras, y contrataciones y sector justicia
1. Fortalecer la Institucionalidad para mejorar la Integridad Publica
2.Fortalecer las oficinas o unidades de información pública  y capacitar a todo quien sea
funcionario público en especial a los que ejercen los mandos altos y medios incluyendo a los Ministros
3. Fortalecer los Mecanismos de Rendición de Cuentas y su fomento
4. Fomentar y crear los mecanismos de control sobre la integridad del Sector Justicia","Comisión Presidencial de Transparencia y Gobierno Electrónico, Procuraduría de los
Derechos Humanos","Organismo Ejecutivo
Contraloría de Cuentas
Organismo Judicial
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Guatemala,A4.        Estandarización de la publicación de datos públicos ,"Estandarización de la publicación de datos públicos y mejoramiento de su accesibilidad
1. Creación y aprobación de un acuerdo gubernamental sobre estándares y datos abiertos para  toda la administración pública, con el fin de que los datos sean accesibles, reutilizables, gratuitos, interoperables y sin restricciones de derechos de autor.
2. Desarrollar un plan piloto de apertura y estandarización de datos públicos que tome el consideración las necesidades y competencias del usuario y la realidad multilingüe del país para la sostenibilidad de la plataforma.
3. Adopción completa de los estándares de datos públicos por parte de la administración pública en base a los resultados del plan piloto.
4. Realizar una auditoría a nivel nacional con el fin de evaluar la forma en que cada entidad está almacenando la información pública y adoptar medidas uniformes para garantizar su almacenaje seguro, continuo y permanente, en especial el almacenaje de los datos personales de los ciudadanos guatemaltecos a los que tiene acceso.",Comisión Presidencial de Transparencia y Gobierno Electrónico,Entidades del Organismo Ejecutivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Guatemala,A5.        Fortalecer la institución encargada de la coordinación del Plan Nacional de Gobierno Abierto ,"Crear una “fuerza de tarea” para el gobierno abierto.
1.        Crear doce becas (fellowships) para la implementación del gobierno abierto en Guatemala, destinadas a cargos ocupados por Guatemaltecos y extranjeros con competencias técnicas especializadas que permitan crear un equipo de alto nivel de profesionales, desarrollar un proyecto conjunto y de largo plazo trabajando junto con la Comisión Presidencial por la Transparencia y el Gobierno Electrónico.
2.        Dichas becas deberán tener continuidad más allá del período de implementación del Segundo Plan de Gobierno Abierto para que puedan cumplir con el objetivo trazado.
3.        Documentar anualmente buenas experiencias y aprender de las mismas para el diseño de futuros Planes Nacionales de Gobierno Abierto.
4. incluir el tema de Gobierno Abierto en los programas de formación cívica del Curriculum Nacional Base, tanto de nivel primario como secundario (educación básica), con el objetivo de incentivar el diálogo y la cercanía de los niños y jóvenes con su administración.",Comisión Presidencial de Transparencia y Gobierno Electrónico,"Ministerio de Educación
Universidad de San Carlos de Guatemala
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Guatemala,A6.        Legislación complementaria para garantizar el derecho de acceso a la información pública ,"Presentar al Congreso de la República las iniciativas de ley para la emisión de una Ley del Sistema de Archivos Públicos y la Ley de Protección de Datos Personales, que complementen las disposiciones contenidas en la Ley de Acceso a la Información Pública.
1.  Elaboración de los anteproyectos de Ley del Sistema de Archivos Públicos y Ley de Protección de Datos Personales.
2.    Realización de consultas a organizaciones sociales y empresariales para retroalimentar el contenidode los anteproyectos de ley.
3.    Entrega de las iniciativas de ley al Organismo Legislativo.
4.   Acompañamiento para favorecer la discusión, análisis y aprobación de las dos iniciativas de ley.",Comisión Presidencial de Transparencia y Gobierno Electrónico,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Guatemala,"A7.        Diseñar e implementar manuales, lineamientos y disposiciones técnicas para la rendición de cuentas ","Cumplir los artículos 4, 17 Bis y 17 Ter del Decreto 101-97 del Congreso de la República, Ley Orgánica
del Presupuesto, así como otras disposiciones complementarias en materia de rendición de cuentas
que se incluyan en la ley anual del presupuesto.
1.  Elaboración de las propuestas de manuales, lineamientos y disposiciones técnicas que contribuyan
a garantizar y monitorear el cumplimiento de los artículos 4, 17 bis y 17 ter de la Ley Orgánica del
Presupuesto.
2.  Aprobación, publicación y divulgación de los manuales, lineamientos y disposiciones técnicas que
permitan garantizar y monitorear el cumplimiento de los artículos 17 bis y 17 ter de la Ley Orgánica
del Presupuesto.
",Ministerio de Finanzas Públicas,Comisión Presidencial de Transparencia y Gobierno Electrónico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Guatemala,A8.        Ampliación de la participación informada en las instancias existentes por medio de mapeos comunitarios ,"Fortalecer el Sistema de Consejos de Desarrollo por medio del fomento a la participación ciudadana a
través de levantamiento de datos y creación de mapeos comunitarios.
1.        Inclusión de un proyecto de creación de bases de datos comunitarias en base al mapeo de
        problemas comunitarios urgentes y potencial local dentro del Sistema de Consejos de Desarrollo
        (SISCODE).
2.        Desarrollar un plan piloto de mapeo de problemas comunitarios urgentes y potencial local en
        municipios priorizados, a través del SISCODE.
3.        Implementar el proyecto de mapeo de problemas comunitarios urgentes y potencial local a nivel
        nacional.
",SEGEPLAN,"Consejos Nacionales de Desarrollo Urbano y Rural en todos sus niveles, de Educación, de
Seguridad, de Salud y de Seguridad Alimentaria.
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
